ASV,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,domain,phylum,class,order,family,genus,species,direction,significant
ASV_1217,13.823973187934856,-2.513951953490976,3.0481159567810714,-0.8247560096584405,0.4095101260303964,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales_2,Rubritaleaceae_2,Roseibacillus_2,NA,Not tested or unresolved,FALSE
ASV_1420,11.570260012922958,-2.5134069325734867,3.0482484720643224,-0.8245413573098153,0.40963202659368886,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not tested or unresolved,FALSE
ASV_1369,11.818056875586333,-2.512479254153319,3.048413057955599,-0.8241925245649943,0.4098301739118593,NA,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Incertae sedis (Planctomycetota),Incertae Sedis_744,NA,Not tested or unresolved,FALSE
ASV_1067,15.653953570217158,-2.508803205343275,3.049096063711209,-0.8228022839955013,0.4106204376351749,NA,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA,Not tested or unresolved,FALSE
ASV_1734,9.014234350311298,-2.5037793843480682,3.050138486941845,-0.8208740013173723,0.41171804142787716,NA,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA,Not tested or unresolved,FALSE
ASV_1789,8.640060930114378,-2.5017964810717235,3.0505285108869793,-0.8201190292577515,0.41214825515078796,NA,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Urania-1B-19 marine sediment group,NA,Not tested or unresolved,FALSE
ASV_1836,7.1651054584206175,-2.4833866561438076,3.007429728535988,-0.8257505179855744,0.4089456287132653,NA,Bacteria,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1370,10.032130039193435,-2.4818587437595605,3.000908523294403,-0.8270357874937725,0.40821677757341013,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1722,7.936317209849502,-2.4771283477119335,3.0553165119467645,-0.8107599779027721,0.4175035221737732,NA,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1207,12.420878142055649,-2.4687947873284855,2.9947356679659745,-0.8243781959578729,0.40972469997529404,NA,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Incertae Sedis_745,NA,Not tested or unresolved,FALSE
ASV_2106,5.345238460589246,-2.4680317071858173,3.01268289052377,-0.8192139023157321,0.4126643844324073,NA,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,Incertae Sedis_743,NA,Not tested or unresolved,FALSE
ASV_2043,6.211414562918765,-2.4661496301559427,3.0158979425271877,-0.817716539867201,0.4135190638335112,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1192,12.612713064371986,-2.4617486491180456,3.0015521930785676,-0.8201585349056123,0.4121257366217773,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2386,3.9604150514510352,-2.4514967848555598,3.0605733567487605,-0.8009926569640463,0.4231358968883974,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1136,13.36002826086612,-2.450472824817049,3.0471391554470366,-0.8041880268042919,0.4212883925823166,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Bythopirellula,NA,Not tested or unresolved,FALSE
ASV_1407,12.548493141705508,-2.4486971419461137,3.047479927969997,-0.803515429083483,0.42167688251302904,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2689,3.7417342019691895,-2.4420178683784655,3.0624355706455377,-0.7974103657187168,0.4252127410980028,NA,Bacteria,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1717,9.514905313881991,-2.439330800891911,3.0493478149323305,-0.7999516450523514,0.4237388137484112,NA,Bacteria,Planctomycetota,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1274,5.38254185013443,-2.435690657849806,3.020392632600678,-0.806415242693987,0.42000346091627383,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1528,7.1115929898335555,-2.4333863472822466,3.0056162165474523,-0.8096131282115168,0.41816256041802,NA,Bacteria,Planctomycetota,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1015,16.085083909171406,-2.4267542014428276,2.9940503427764744,-0.8105255168129285,0.4176382056574917,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2318,5.759310149645058,-2.4150427310050104,3.0542589823655386,-0.7907131467726904,0.4291114025549285,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1862,5.492278812487775,-2.411658127244326,3.0094564941393687,-0.8013600236257947,0.42292325120787916,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales_2,DEV007_2,Incertae Sedis_1063,NA,Not tested or unresolved,FALSE
ASV_1399,10.099040364492764,-2.399678475168862,2.9978968108170814,-0.8004539937833369,0.4234478086087095,NA,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Urania-1B-19 marine sediment group,NA,Not tested or unresolved,FALSE
ASV_2645,4.404823259565421,-2.3963967203999594,3.058138959836607,-0.7836127631453333,0.4332673644481828,NA,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Portibacter,NA,Not tested or unresolved,FALSE
ASV_2683,4.2425162357333,-2.394049671591699,3.058632181322954,-0.7827190487991916,0.4337921136392454,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2682,4.152988452986104,-2.3926466160992668,3.0588501508961548,-0.7822045860593368,0.4340943497476292,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_116,4.225767694071032,-2.392480941949187,3.058814401718916,-0.7821595650277835,0.4341208044518574,NA,Bacteria,Pseudomonadota,Alphaproteobacteria_2,Rhodospirillales_2,AEGEAN-169 marine group_2,Incertae Sedis_812,NA,Not tested or unresolved,FALSE
ASV_2468,4.723955573616462,-2.391497478277949,3.0589173379469314,-0.781811737313262,0.43432522209064606,NA,Bacteria,Planctomycetota,BD7-11,Incertae Sedis_132,Incertae sedis (Planctomycetota),Incertae Sedis_708,NA,Not tested or unresolved,FALSE
ASV_1551,8.674246758737457,-2.389010638901676,2.999636856674174,-0.7964332861113309,0.4257802375882286,NA,Bacteria,Pseudomonadota,Alphaproteobacteria_2,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2777,4.052193862189847,-2.386794330890994,3.060218745798919,-0.7799423927350275,0.43542478414893665,NA,Bacteria,Myxococcota,Polyangiia,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1562,8.59968199544732,-2.3857599280043598,3.0000831940835253,-0.7952312564895951,0.42647899307853115,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2824,3.8898868383577248,-2.3843692308281383,3.0607077495300437,-0.779025449651064,0.43596472329708136,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_937,12.363766746003384,-2.383732628438738,2.999024008687188,-0.7948361271979975,0.42670883284330163,NA,Bacteria,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1126,13.833756420882253,-2.381768230897491,3.0454706815472736,-0.7820690067150528,0.43417402003405525,NA,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Incertae Sedis_626,NA,Not tested or unresolved,FALSE
ASV_1153,13.28375814081253,-2.3764824425005155,3.04658593230172,-0.7800477305772445,0.4353627809965355,NA,Bacteria,Planctomycetota,vadinHA49,Incertae Sedis_140,Incertae sedis (Planctomycetota),Incertae Sedis_749,NA,Not tested or unresolved,FALSE
ASV_1678,7.879721243812946,-2.366495074049475,3.0485711010119134,-0.7762636972002928,0.43759330319143047,NA,Bacteria,Chloroflexota,Anaerolineae_2,Caldilineales_2,Caldilineaceae_2,NA,NA,Not tested or unresolved,FALSE
ASV_885,7.386328845426594,-2.365405632456641,3.0488095794383248,-0.7758456442833711,0.4378401298340538,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1639,8.159074314353486,-2.3590639033122742,3.003787124231908,-0.7853632117540638,0.43224064368333803,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1812,6.893641117124991,-2.353541208530673,3.0037703831672546,-0.7835290013243413,0.43331653005302356,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1552,9.007047084657467,-2.3505484751429484,3.003222541257571,-0.7826754237661917,0.4338177377133025,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiia,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2206,4.9295329980737,-2.3433131097334248,3.053516838654541,-0.7674145038499115,0.4428351078407635,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Bremerella,NA,Not tested or unresolved,FALSE
ASV_1796,7.115313861613918,-2.334717891417278,3.0060662259610056,-0.7766688142976275,0.4373541905184227,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2104,5.44981214185117,-2.3315394355041406,3.0073771287612328,-0.7752733813150078,0.4381781349338777,NA,Bacteria,Planctomycetota,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2102,5.510963384713184,-2.320208775811191,3.008955853647022,-0.7711009694605419,0.4406470860287688,NA,Bacteria,Pseudomonadota,Gammaproteobacteria_2,Pseudomonadales_2,Spongiibacteraceae_2,Dasania_2,NA,Not tested or unresolved,FALSE
ASV_1939,6.310000266519385,-2.316693116649324,2.9569131557916553,-0.7834836515613104,0.4333431503113393,NA,Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,Truepera,NA,Not tested or unresolved,FALSE
ASV_2191,5.061699492913229,-2.293979873771226,3.0121823847435345,-0.7615673889436617,0.4463182444523211,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2246,5.088825584681335,-2.2829650612009527,3.0313000092093354,-0.7531306879111667,0.45137138509265845,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2646,3.436440377978351,-2.279006270616147,3.016986341163469,-0.7553916434826391,0.4500140257592583,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_601,16.487682125363143,2.186891901672415,3.0460830448995746,0.717935745492623,0.47279690632256616,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_636,15.176586791758908,2.183084875773801,3.0467319745999855,0.7165332868049297,0.4736621213933367,NA,Bacteria,Acidobacteriota,Subgroup 22,Incertae Sedis_29,Incertae sedis (Acidobacteriota),Incertae Sedis_110,NA,Not tested or unresolved,FALSE
ASV_1377,8.135408684509263,2.1823909763797817,3.007372291499224,0.7256803497686761,0.4680347508318634,NA,Bacteria,Acidobacteriota,Subgroup 22,Incertae Sedis_29,Incertae sedis (Acidobacteriota),Incertae Sedis_110,NA,Not tested or unresolved,FALSE
ASV_673,13.8554780078386,2.1793124264867623,3.047333774122833,0.7151538321771371,0.47451399324839255,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not tested or unresolved,FALSE
ASV_699,13.148540617257222,2.1732976707731857,3.0483332041721676,0.7129462316647848,0.4758790295303243,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Incertae Sedis_742,NA,Not tested or unresolved,FALSE
ASV_829,10.665646316030791,2.1718041441866527,3.048606892231812,0.712392322447558,0.4762218684439694,NA,Bacteria,Actinomycetota,Acidimicrobiia_2,Microtrichales_2,Microtrichaceae_2,Sva0996 marine group_2,NA,Not tested or unresolved,FALSE
ASV_834,10.714201094464713,2.1684022138245154,3.049153212569662,0.7111489855234604,0.4769919173257139,NA,Bacteria,Planctomycetota,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1348,7.712042188295373,-2.1532216184994803,3.008419757498104,-0.7157317768349476,0.4741569854757476,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1148,6.9639805680874804,2.1479960373265086,3.0526415657824626,0.7036515722657165,0.4816497859281437,NA,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,NA,NA,Not tested or unresolved,FALSE
ASV_890,6.410549183311241,2.145420338847317,3.0530663409702616,0.7027100296043696,0.4822364759851439,NA,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Incertae sedis (Acidobacteriota),Incertae Sedis_117,NA,Not tested or unresolved,FALSE
ASV_1215,6.445483802395525,2.140204098246669,3.053988135243897,0.7007899191054808,0.4834341301632765,NA,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,Arctic95B-14,Incertae Sedis_1037,NA,Not tested or unresolved,FALSE
ASV_1062,7.8355776037742135,2.132765924829165,3.055229828055304,0.6980705363781747,0.48513308300240726,NA,Bacteria,Pseudomonadota,Alphaproteobacteria_2,Rhodospirillales_2,Magnetospiraceae_2,Incertae Sedis_814,NA,Not tested or unresolved,FALSE
ASV_1378,5.333835362862561,2.123595040992344,3.0567920867394816,0.694713601950426,0.4872348021117611,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not tested or unresolved,FALSE
ASV_669,16.06301906224252,2.1209781831689565,3.04691156891642,0.6961075617705718,0.4863614712881598,NA,Bacteria,Pseudomonadota,Gammaproteobacteria_2,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_779,11.317071478385063,2.1178612102544943,3.0580896550962224,0.692543858786199,0.4885958527652532,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1488,4.68763798084387,2.1117515457145823,3.058947735241466,0.6903522807485581,0.4899726778368455,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1007,8.379585018707841,2.1116203409451755,3.0589742333771954,0.6903034088698047,0.49000340461524883,NA,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Incertae sedis (Bacteroidota),Incertae Sedis_329,NA,Not tested or unresolved,FALSE
ASV_1582,9.35538511767488,-2.1069065833577736,2.99804280997368,-0.7027606731794034,0.4822049092925575,NA,Bacteria,Planctomycetota,OM190,Incertae Sedis_134,Incertae sedis (Planctomycetota),Incertae Sedis_714,NA,Not tested or unresolved,FALSE
ASV_801,14.829834977775162,2.104159355635676,3.0434443241672606,0.6913743546832948,0.4893303160511715,NA,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup 10,NA,Not tested or unresolved,FALSE
ASV_615,16.352139838533038,2.1015665417508984,3.0608458490609833,0.6865966616370518,0.4923369327799354,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1538,4.45513350726428,2.1000994385188396,3.061041418090504,0.6860735127945098,0.4926667526749198,NA,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Incertae Sedis_330,NA,Not tested or unresolved,FALSE
ASV_1626,4.120291696481264,2.0967004414218677,3.061624488286064,0.6848326597347106,0.4934495235432518,NA,Bacteria,Myxococcota,Polyangiia,Polyangiales_2,Sandaracinaceae_2,NA,NA,Not tested or unresolved,FALSE
ASV_1839,3.4622038245705364,2.0952083918115996,3.0617822302089808,0.6843100633151796,0.4937793937184618,NA,Bacteria,Pseudomonadota,Gammaproteobacteria_2,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1751,8.138611275541484,-2.0951603002827013,2.9989360498034845,-0.698634537545405,0.48478045389100294,NA,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1216,9.395181663639788,2.0929681120268384,3.050805334533878,0.6860379088548486,0.49268920353051315,NA,Bacteria,Acidobacteriota,AT-s3-28,Incertae Sedis_17,Incertae sedis (Acidobacteriota),Incertae Sedis_91,NA,Not tested or unresolved,FALSE
ASV_933,10.557322520522685,2.0929668950128866,3.0509725410586674,0.6859999121088913,0.49271316382820984,NA,Bacteria,Pseudomonadota,Alphaproteobacteria_2,Defluviicoccales_2,Incertae sedis (Pseudomonadota),Incertae Sedis_764,NA,Not tested or unresolved,FALSE
ASV_956,11.642374749353415,2.091484777732549,3.045236197681943,0.686805437070728,0.49220534308957664,NA,Bacteria,Pseudomonadota,Alphaproteobacteria_2,Kiloniellales_2,Kiloniellaceae_2,Incertae Sedis_791,NA,Not tested or unresolved,FALSE
ASV_1463,6.002588408308373,2.0888142020790137,3.0169324844096232,0.6923635888019447,0.488709025831471,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1840,6.425574023317575,-2.0822116014180434,3.003779694065141,-0.6931971760552449,0.4881858201375842,NA,NA,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1178,9.81793094521409,2.079795059648232,3.046863591589036,0.6826019600580651,0.4948583952127336,NA,Bacteria,Dependentiae,Babeliae,Babeliales,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1203,9.63202969684477,2.0769963016355004,3.047258044778007,0.6815951491849486,0.49549498308797135,NA,Bacteria,Planctomycetota,OM190,Incertae Sedis_134,Incertae sedis (Planctomycetota),Incertae Sedis_714,NA,Not tested or unresolved,FALSE
ASV_982,9.600989241431177,2.076801818196897,3.053382935525641,0.6801642185241907,0.4964004858729424,NA,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,Gimesia,NA,Not tested or unresolved,FALSE
ASV_1186,7.710436906983256,2.0674920993806043,3.0547254824071417,0.676817642465014,0.4985216629835011,NA,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA,Not tested or unresolved,FALSE
ASV_1198,12.749886823559105,-2.0645331293066627,2.995808739555422,-0.6891404988734492,0.49073485631651725,NA,Bacteria,Pseudomonadota,Alphaproteobacteria_2,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1283,9.179055295341973,2.064289711427929,3.04906551625448,0.6770237308523743,0.4983908978316974,NA,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,NA,NA,Not tested or unresolved,FALSE
ASV_2034,2.983132607706625,2.063434414074635,3.067469038411108,0.6726830452846089,0.5011489562835088,NA,Bacteria,Actinomycetota,Acidimicrobiia_2,Microtrichales_2,Microtrichaceae_2,Sva0996 marine group_2,NA,Not tested or unresolved,FALSE
ASV_1320,8.457472783290438,2.063073551905759,3.0492424892698478,0.6765855976248611,0.49866891959691706,NA,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Not tested or unresolved,FALSE
ASV_1183,7.444236374320908,2.0627590908057223,3.049316157026605,0.6764661270207951,0.498744745152132,NA,Bacteria,Unclassified phylum,NA,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_1404,6.967192881505344,2.0573719587067036,3.0500987799177754,0.6745263373936258,0.49997674717844,NA,Bacteria,PAUC34f,Incertae Sedis_40,Incertae Sedis_130,Incertae sedis (PAUC34f),Incertae Sedis_706,NA,Not tested or unresolved,FALSE
ASV_1413,6.862463537900179,2.056035104659814,3.0502940787291353,0.6740448794748453,0.500282781400514,NA,Bacteria,Pseudomonadota,Alphaproteobacteria_2,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
ASV_2178,4.855064744436104,-2.055087578047513,3.0091173523081634,-0.6829536164387687,0.4946361524304567,NA,Bacteria,Bacteroidota,Bacteroidia,NA,Unclassified family,NA,NA,Not tested or unresolved,FALSE
